fecha,tipo_crimen,nro_area_comunitaria,lat,lon
2019-06-12T15:30:00Z,robo,27,41.876617517,-87.713463403
2019-06-12T05:01:00Z,robo,34,41.854284359,-87.631817069
2019-06-12T17:35:00Z,robo,28,41.88136236,-87.647344302
2019-06-12T15:46:00Z,robo,1,42.019399237,-87.675049485
2019-06-12T17:25:00Z,robo,58,41.808028819,-87.684414463
2019-06-12T16:00:00Z,robo,7,41.92447564,-87.65357416
2019-06-12T18:15:00Z,robo,34,41.848689418,-87.631914903
2019-06-12T16:40:00Z,robo,69,41.777484213,-87.615555409
2019-06-12T11:38:00Z,robo,23,41.887825139,-87.701400963
2019-06-12T17:22:00Z,robo,32,41.875367424,-87.627620993
2019-06-12T16:00:00Z,robo,62,41.79321263,-87.722489382
2019-06-12T17:48:00Z,robo,34,41.85366142,-87.633167306
2019-06-12T18:15:00Z,robo,8,41.889199661,-87.631857533
2019-06-12T18:00:00Z,robo,28,41.866929979,-87.66073378
2019-06-12T18:00:00Z,robo,28,41.879225851,-87.646636417
2019-06-12T15:00:00Z,robo,35,41.837954218,-87.608109527
2019-06-12T19:10:00Z,robo,27,41.886497916,-87.69958883
2019-06-12T18:20:00Z,robo,34,41.82482726,-87.632685399
2019-06-12T17:00:00Z,robo,72,41.723892277,-87.682159034
2019-06-12T16:59:00Z,robo,71,41.756640447,-87.663590843
2019-06-12T11:55:00Z,robo,61,41.805314403,-87.684357495
2019-06-12T17:50:00Z,robo,53,41.677964095,-87.628361535
2019-06-12T12:00:00Z,robo,70,41.747090733,-87.68277849
2019-06-12T21:00:00Z,robo,77,41.982161273,-87.668500261
2019-06-12T18:00:00Z,robo,56,41.795195453,-87.79287802
2019-06-12T20:47:00Z,robo,7,41.927998524,-87.673208159
2019-06-12T17:35:00Z,robo,28,41.868980031,-87.670188313
2019-06-12T21:09:00Z,robo,32,41.883500187,-87.627876698
2019-06-12T21:43:00Z,robo,71,41.732025909,-87.639857068
2019-06-12T19:00:00Z,robo,25,41.876693689,-87.752171843
2019-06-12T17:30:00Z,robo,8,41.887966168,-87.634790696
2019-06-12T21:52:00Z,robo,22,41.917656022,-87.688750258
2019-06-12T17:00:00Z,robo,71,41.750223119,-87.6738307
2019-06-12T22:45:00Z,robo,71,41.74808565,-87.643968122
2019-06-12T20:47:00Z,robo,57,41.812610526,-87.723765071
2019-06-12T06:30:00Z,robo,8,41.908986567,-87.652537198
2019-06-12T23:00:00Z,robo,8,41.896472326,-87.643252484
2019-06-12T21:20:00Z,robo,32,41.884650262,-87.627915459
2019-06-12T22:00:00Z,robo,24,41.902073913,-87.688198047
2019-06-12T20:30:00Z,robo,8,41.892753031,-87.624193896
2019-06-12T14:00:00Z,robo,28,41.88058568,-87.640023065
2019-06-12T22:30:00Z,robo,46,41.73964142,-87.567274171
2019-06-12T22:59:00Z,robo,51,41.695908161,-87.595822806
2019-06-13T00:30:00Z,robo,71,41.735931109,-87.653642482
2019-06-12T23:27:00Z,robo,44,41.750577933,-87.602739296
2019-06-12T21:27:00Z,robo,35,41.831519069,-87.617318748
2019-06-12T23:10:00Z,robo,1,42.018482287,-87.675938472
2019-06-12T12:00:00Z,robo,28,41.879987238,-87.67832202
2019-06-12T22:45:00Z,robo,22,41.92689683,-87.707281007
2019-06-12T19:45:00Z,robo,39,41.809670667,-87.594156219
2019-06-12T21:20:00Z,robo,29,41.867528826,-87.720159686
2019-06-12T14:25:00Z,robo,41,41.799067121,-87.584042227
2019-06-12T22:30:00Z,robo,32,41.884485451,-87.628783943
2019-06-12T23:30:00Z,robo,1,42.018482287,-87.675938472
2019-06-13T01:20:00Z,robo,1,42.016642858,-87.680119426
2019-06-12T23:56:00Z,robo,71,41.756640447,-87.663590843
2019-06-12T19:30:00Z,robo,7,41.911148688,-87.636018557
2019-06-13T00:06:00Z,robo,29,41.855002293,-87.726548836
2019-06-12T23:00:00Z,robo,32,41.871371147,-87.627514417
2019-06-13T01:13:00Z,robo,8,41.899410159,-87.624131266
2019-06-12T19:55:00Z,robo,27,41.871934765,-87.69969232
2019-06-12T22:30:00Z,robo,59,41.827373751,-87.682568055
2019-06-12T23:50:00Z,robo,8,41.910886107,-87.650316375
2019-06-12T19:00:00Z,robo,28,41.884944071,-87.66463956
2019-06-13T00:43:00Z,robo,8,41.903996883,-87.643230238
2019-06-12T23:00:00Z,robo,61,41.801209623,-87.676267883
2019-06-13T01:00:00Z,robo,24,41.910417204,-87.681056616
2019-06-12T19:02:00Z,robo,45,41.737094305,-87.572998178
2019-06-12T17:30:00Z,robo,49,41.690800503,-87.620539992
2019-06-12T22:00:00Z,robo,54,41.657245513,-87.613064365
2019-06-12T21:40:00Z,robo,32,41.884493832,-87.627021129
2019-06-13T02:28:00Z,robo,49,41.706987456,-87.620244029
2019-06-12T23:12:00Z,robo,32,41.881991671,-87.629799161
2019-06-12T20:00:00Z,robo,41,41.799562177,-87.587582914
2019-06-13T03:30:00Z,robo,8,41.890013524,-87.631664996
2019-06-13T03:33:00Z,robo,46,41.729170867,-87.551235346
2019-06-13T01:39:00Z,robo,22,41.923629809,-87.69853068
2019-06-13T03:10:00Z,robo,8,41.889453169,-87.627994833
2019-06-13T04:26:00Z,robo,1,42.01937388,-87.671594138
2019-06-13T03:00:00Z,robo,13,41.997285939,-87.717455138
2019-06-12T16:00:00Z,robo,1,42.011587887,-87.664363395
2019-06-13T03:00:00Z,robo,8,41.890051565,-87.62891376
2019-06-12T19:30:00Z,robo,6,41.933866183,-87.656330064
2019-06-12T20:00:00Z,robo,32,41.881944424,-87.634195294
2019-06-13T04:00:00Z,robo,66,41.773212262,-87.690803401
2019-06-13T04:00:00Z,robo,66,41.775262627,-87.706770826
2019-06-12T10:14:00Z,robo,71,41.736711088,-87.663087144
2019-06-12T14:05:00Z,robo,35,41.82376346,-87.622570927
2019-06-13T04:02:00Z,robo,51,41.72242751,-87.578643769
2019-06-13T01:00:00Z,robo,53,41.666575582,-87.627102337
2019-06-12T19:44:00Z,robo,62,41.799647045,-87.723345153
2019-06-13T00:00:00Z,robo,32,41.884457946,-87.624315012
2019-06-12T20:35:00Z,robo,44,41.736259984,-87.628068782
2019-06-12T15:00:00Z,robo,61,41.818100243,-87.63933276
2019-06-12T20:00:00Z,robo,43,41.772441035,-87.582621873
2019-06-12T18:00:00Z,robo,8,41.890384236,-87.624109917
2019-06-12T23:00:00Z,robo,69,41.759720619,-87.615152305
2019-06-12T19:00:00Z,robo,22,41.927259128,-87.707292164
2019-06-13T03:30:00Z,robo,28,41.868810094,-87.686098441
2019-06-13T01:00:00Z,robo,32,41.886337253,-87.620687893
2019-06-12T22:30:00Z,robo,39,41.803667488,-87.590528166
2019-06-12T23:00:00Z,robo,40,41.783080724,-87.620549159
2019-06-13T00:00:00Z,robo,7,41.920376689,-87.654657521
2019-06-12T23:15:00Z,robo,60,41.833753816,-87.65825577
2019-06-13T02:43:00Z,robo,4,41.977017622,-87.692447486
2019-06-12T23:00:00Z,robo,32,41.884497529,-87.625838595
2019-06-12T22:00:00Z,robo,25,41.880102253,-87.773762272
2019-06-12T14:00:00Z,robo,2,41.999999972,-87.68994331
2019-06-12T21:15:00Z,robo,41,41.800795006,-87.60133661
2019-06-12T16:30:00Z,robo,32,41.884498186,-87.625945086
2019-06-13T04:48:00Z,robo,28,41.888525948,-87.644322264
2019-06-12T20:53:00Z,robo,17,41.942307156,-87.795860819
2019-06-12T13:30:00Z,robo,23,41.893563707,-87.722771895
2019-06-13T02:45:00Z,robo,22,41.917304306,-87.688180619
2019-06-12T18:00:00Z,robo,53,41.685353775,-87.619780052
2019-06-13T04:59:00Z,robo,53,41.681646734,-87.622083371
2019-06-13T02:00:00Z,robo,28,41.863276227,-87.642053002
2019-06-12T16:30:00Z,robo,42,41.781711555,-87.609612588
2019-06-12T18:30:00Z,robo,71,41.755876146,-87.659131154
2019-06-13T03:48:00Z,robo,7,41.916469912,-87.641490262
2019-06-12T18:00:00Z,robo,73,41.714977094,-87.65623671
2019-06-12T14:00:00Z,robo,33,41.850395553,-87.623744334
2019-06-13T00:48:00Z,robo,32,41.884493832,-87.627021129
2019-06-13T01:15:00Z,robo,29,41.860292024,-87.72012237
2019-06-12T21:30:00Z,robo,67,41.782279941,-87.671559063
2019-06-12T12:00:00Z,robo,71,41.751739849,-87.642851585
2019-06-12T05:01:00Z,robo,73,41.721394792,-87.648612493
2019-06-12T19:00:00Z,robo,59,41.833021826,-87.677806676
2019-06-12T16:28:00Z,robo,53,41.670584044,-87.637281336
2019-06-12T22:00:00Z,robo,2,41.991848911,-87.682013613
2019-06-12T19:03:00Z,robo,58,41.8074405,-87.703955849
2019-06-12T20:00:00Z,robo,59,41.834821114,-87.67908365
2019-06-12T17:20:00Z,robo,28,41.873219626,-87.675868666
2019-06-12T21:30:00Z,robo,63,41.796248561,-87.684096904
2019-06-13T00:00:00Z,robo,39,41.808992599,-87.599255226
2019-06-13T02:00:00Z,robo,28,41.88736664,-87.649164065
2019-06-12T20:00:00Z,robo,7,41.911367051,-87.626401638
2019-06-03T23:03:00Z,robo,28,41.874077392,-87.674225948
2019-06-11T17:00:00Z,robo,19,41.924844941,-87.773320029
2019-06-01T05:01:00Z,robo,71,41.753370612,-87.658666285
2019-06-12T19:00:00Z,robo,58,41.818585099,-87.694524884
2019-06-13T03:30:00Z,robo,53,41.681387263,-87.616100877
2019-06-11T23:00:00Z,robo,77,41.983793187,-87.668821663
2019-06-08T21:00:00Z,robo,33,41.861217161,-87.625687806
2019-06-01T22:30:00Z,robo,24,41.899725861,-87.666281564
2019-06-10T18:00:00Z,robo,7,41.929654956,-87.640877415
2019-06-08T13:00:00Z,robo,24,41.891497273,-87.662279423
2019-06-13T04:55:00Z,robo,40,41.783209684,-87.615696882
2019-06-13T06:05:00Z,robo,8,41.893646656,-87.631177143
2019-06-13T05:20:00Z,robo,14,41.968234567,-87.728571616
2019-06-13T05:25:00Z,robo,46,41.751174826,-87.548036521
2019-06-13T10:30:00Z,robo,7,41.928035478,-87.657391273
2019-06-13T07:30:00Z,robo,32,41.885495793,-87.618644375
2019-06-13T06:00:00Z,robo,63,41.796786636,-87.689005698
2019-06-13T07:10:00Z,robo,49,41.695942666,-87.627985817
2019-06-13T08:10:00Z,robo,69,41.766932865,-87.624914075
2019-06-13T07:30:00Z,robo,61,41.80398842,-87.666068846
2019-06-13T11:40:00Z,robo,25,41.866768515,-87.744783236
2019-06-13T14:37:00Z,robo,69,41.775963639,-87.615517372
2019-06-13T15:00:00Z,robo,30,41.849866042,-87.711853523
2019-06-13T16:10:00Z,robo,8,41.889976378,-87.634574144
2019-06-13T05:01:00Z,robo,25,41.891888853,-87.755486528
2019-06-13T15:00:00Z,robo,28,41.868541914,-87.639235361
2019-06-13T06:30:00Z,robo,8,41.898516209,-87.637246929
2019-06-13T16:10:00Z,robo,31,41.85199252,-87.688888738
2019-06-13T18:00:00Z,robo,13,41.993848156,-87.71299668
2019-06-13T10:30:00Z,robo,28,41.874363279,-87.643013039
2019-06-13T18:15:00Z,robo,8,41.910914175,-87.648578343
2019-06-13T18:20:00Z,robo,7,41.92510186,-87.671992307
2019-06-13T17:53:00Z,robo,21,41.941018902,-87.719022384
2019-06-13T18:03:00Z,robo,28,41.868541914,-87.639235361
2019-06-13T16:34:00Z,robo,38,41.808981361,-87.606551046
2019-06-13T16:45:00Z,robo,8,41.896083132,-87.629765732
2019-06-13T19:05:00Z,robo,35,41.830595479,-87.618396794
2019-06-13T14:42:00Z,robo,67,41.791438753,-87.669374661
2019-06-13T19:02:00Z,robo,6,41.94466821,-87.66395334
2019-06-13T18:15:00Z,robo,7,41.928292897,-87.642090147
2019-06-13T19:00:00Z,robo,35,41.843914412,-87.622098384
2019-06-13T17:45:00Z,robo,71,41.756640447,-87.663590843
2019-06-13T16:50:00Z,robo,8,41.892569522,-87.622032647
2019-06-13T18:30:00Z,robo,15,41.957233737,-87.786724252
2019-06-13T14:00:00Z,robo,28,41.871568722,-87.670337793
2019-06-13T19:45:00Z,robo,25,41.909664252,-87.742728815
2019-06-13T17:00:00Z,robo,19,41.928090416,-87.77707674
2019-06-13T20:00:00Z,robo,32,41.885112119,-87.624484053
2019-06-13T19:47:00Z,robo,6,41.939923405,-87.668667203
2019-06-13T20:15:00Z,robo,19,41.926287021,-87.785547998
2019-06-13T18:45:00Z,robo,8,41.903996883,-87.643230238
2019-06-13T19:00:00Z,robo,8,41.891662431,-87.628466349000007
2019-06-13T14:40:00Z,robo,43,41.773120341,-87.566637641
2019-06-13T18:18:00Z,robo,14,41.963737314,-87.70465551
2019-06-13T18:18:00Z,robo,14,41.963773007,-87.704658836
2019-06-13T19:00:00Z,robo,8,41.897211487,-87.625823165
2019-06-13T20:20:00Z,robo,8,41.891070406,-87.616613661
2019-06-13T15:00:00Z,robo,26,41.880771776,-87.722067456
2019-06-13T22:05:00Z,robo,32,41.887799181,-87.624557179
2019-06-13T22:10:00Z,robo,55,41.645287658,-87.540012254
2019-06-13T22:20:00Z,robo,1,41.999437013,-87.660671936
2019-06-13T22:10:00Z,robo,2,42.009087258,-87.690171862
2019-06-13T19:30:00Z,robo,46,41.731430954,-87.552669707
2019-06-13T22:37:00Z,robo,32,41.882394062,-87.627844798
2019-06-13T21:43:00Z,robo,6,41.941086712,-87.647627087
2019-06-13T21:44:00Z,robo,31,41.85199252,-87.688888738
2019-06-13T22:01:00Z,robo,32,41.886146944,-87.624524028
2019-06-13T22:36:00Z,robo,7,41.925098106,-87.672293669
2019-06-13T22:26:00Z,robo,32,41.88171846,-87.627760426
2019-06-13T23:35:00Z,robo,28,41.868541914,-87.639235361
2019-06-13T16:30:00Z,robo,24,41.890768542000004,-87.642586686
2019-06-13T20:16:00Z,robo,42,41.781734181,-87.608413399
2019-06-13T18:15:00Z,robo,8,41.893223483,-87.63153437
2019-06-13T16:00:00Z,robo,20,41.923283801,-87.727960062
2019-06-13T23:05:00Z,robo,68,41.786353153,-87.651034795
2019-06-13T21:30:00Z,robo,51,41.722362598,-87.58382047
2019-06-14T00:05:00Z,robo,28,41.865629068,-87.666357104
2019-06-13T19:00:00Z,robo,71,41.750490827,-87.654302474
2019-06-13T23:01:00Z,robo,32,41.88171846,-87.627760426
2019-06-13T13:29:00Z,robo,39,41.809670667,-87.594156219
2019-06-13T16:57:00Z,robo,32,41.884304288,-87.621213594
2019-06-13T05:30:00Z,robo,69,41.758268167,-87.624760149
2019-06-13T09:03:00Z,robo,6,41.934650052,-87.671221108
2019-06-13T19:00:00Z,robo,53,41.68073342,-87.619516276
2019-06-14T01:45:00Z,robo,7,41.912488808,-87.651713757
2019-06-14T01:31:00Z,robo,32,41.884493832,-87.627021129
2019-06-13T22:00:00Z,robo,8,41.898333269,-87.62750777
2019-06-14T00:19:00Z,robo,63,41.794172544,-87.70357593
2019-06-13T23:30:00Z,robo,30,41.855524939,-87.6978538
2019-06-13T15:30:00Z,robo,31,41.840748121,-87.685269347
2019-06-14T00:30:00Z,robo,32,41.883500187,-87.627876698
2019-06-14T00:05:00Z,robo,8,41.895003278,-87.62152816
2019-06-13T17:40:00Z,robo,66,41.781746498,-87.697119874
2019-06-14T01:39:00Z,robo,7,41.93121391,-87.676890454
2019-06-14T01:50:00Z,robo,20,41.931582515,-87.742747165
2019-06-14T01:30:00Z,robo,24,41.890118835,-87.644984589
2019-06-14T00:00:00Z,robo,7,41.928492735,-87.653035407
2019-06-14T02:00:00Z,robo,7,41.923770089,-87.639305859
2019-06-14T01:25:00Z,robo,6,41.93994148,-87.652086737
2019-06-14T00:00:00Z,robo,49,41.692659589,-87.617637943
2019-06-14T02:18:00Z,robo,29,41.852711846,-87.712361872
2019-06-14T00:00:00Z,robo,34,41.830890037,-87.635503335
2019-06-13T20:00:00Z,robo,14,41.972359593,-87.728142793
2019-06-14T04:58:00Z,robo,59,41.833362684,-87.685160383
2019-06-14T04:58:00Z,robo,59,41.832769521,-87.68508931
2019-06-14T04:58:00Z,robo,59,41.833532944,-87.685180682
2019-06-14T02:50:00Z,robo,33,41.854963672,-87.627133239
2019-06-14T03:00:00Z,robo,44,41.750806777,-87.60032166
2019-06-13T23:00:00Z,robo,27,41.882837728,-87.702195576
2019-06-14T02:00:00Z,robo,36,41.819154193,-87.604788827
2019-06-14T02:30:00Z,robo,76,41.976664719,-87.900395962
2019-06-14T02:00:00Z,robo,68,41.780823998,-87.636050098
2019-06-14T04:00:00Z,robo,60,41.835549534,-87.635911413
2019-06-14T00:30:00Z,robo,27,41.882862172,-87.69965781
2019-06-13T14:00:00Z,robo,29,41.862117771,-87.703038145
2019-06-14T04:00:00Z,robo,26,41.87076966,-87.721164094
2019-06-13T22:00:00Z,robo,51,41.710631778,-87.569819816
2019-06-14T02:15:00Z,robo,6,41.949879354,-87.653194041
2019-06-14T00:00:00Z,robo,22,41.914047815000004,-87.705172777
2019-06-14T01:00:00Z,robo,3,41.955116333,-87.656153005
2019-06-14T04:00:00Z,robo,31,41.853113183,-87.674555012
2019-06-14T03:00:00Z,robo,14,41.963580265,-87.715661967
2019-06-13T17:50:00Z,robo,32,41.885389294,-87.626265771
2019-06-14T03:30:00Z,robo,29,41.861946912,-87.693972319
2019-06-14T00:40:00Z,robo,32,41.882394062,-87.627844798
2019-06-14T04:20:00Z,robo,27,41.871732207,-87.718467287
2019-06-13T20:00:00Z,robo,26,41.886932776,-87.731450691
2019-06-14T03:00:00Z,robo,38,41.812476849,-87.6182425
2019-06-14T04:00:00Z,robo,24,41.898318442,-87.660231868
2019-06-13T23:00:00Z,robo,27,41.877209953,-87.715950918
2019-06-14T04:00:00Z,robo,43,41.773065672,-87.569966992
2019-06-13T13:00:00Z,robo,2,41.993047698,-87.68728015
2019-06-13T22:00:00Z,robo,49,41.702760615,-87.614863683
2019-06-13T23:30:00Z,robo,31,41.8512481,-87.677128776
2019-06-14T00:00:00Z,robo,8,41.890051565,-87.62891376
2019-06-13T23:45:00Z,robo,2,42.004723941,-87.706029233
2019-06-13T16:45:00Z,robo,36,41.819956184,-87.604893465
2019-06-13T23:00:00Z,robo,7,41.913151068,-87.649557431
2019-06-13T19:00:00Z,robo,26,41.874193745,-87.738252825
2019-06-13T18:40:00Z,robo,8,41.910914175,-87.648578343
2019-06-14T03:00:00Z,robo,49,41.722780601,-87.620618904
2019-06-13T19:00:00Z,robo,44,41.749530019,-87.598500204
2019-06-13T22:00:00Z,robo,71,41.738695615,-87.65706484
2019-06-13T18:24:00Z,robo,65,41.754592961,-87.741528537
2019-06-13T23:50:00Z,robo,8,41.893646656,-87.631177143
2019-06-13T23:27:00Z,robo,8,41.899734047,-87.624142375
2019-06-14T01:00:00Z,robo,24,41.910310709,-87.687949793
2019-06-13T16:50:00Z,robo,77,41.978987393,-87.657886141
2019-06-13T15:15:00Z,robo,8,41.893379029,-87.621582923
2019-06-13T19:30:00Z,robo,25,41.886972795,-87.751461712
2019-06-14T04:00:00Z,robo,21,41.939149955,-87.722598187
2019-06-14T04:58:00Z,robo,59,41.833431349,-87.685170698
2019-06-14T04:00:00Z,robo,8,41.901073698,-87.63136393
2019-06-14T03:00:00Z,robo,32,41.871799513,-87.632936347
2019-06-14T04:00:00Z,robo,25,41.891042759,-87.770787379
2019-06-14T02:24:00Z,robo,63,41.803671998,-87.703846021
2019-06-13T23:00:00Z,robo,8,41.891678767,-87.627551654
2019-06-13T05:10:00Z,robo,77,41.993125032,-87.655481712
2019-06-13T12:00:00Z,robo,22,41.922416886,-87.698535354
2019-06-13T12:15:00Z,robo,54,41.657895105,-87.596055402
2019-06-13T18:00:00Z,robo,38,41.810385331,-87.618181396
2019-06-13T14:00:00Z,robo,65,41.7711605,-87.739964917
2019-06-13T13:00:00Z,robo,4,41.972149988,-87.701961851
2019-06-13T13:00:00Z,robo,4,41.972149988,-87.701961851
2019-06-14T01:20:00Z,robo,22,41.924813187,-87.696659573
2019-06-13T11:30:00Z,robo,5,41.942346732,-87.674890659
2019-06-13T20:30:00Z,robo,38,41.8142402,-87.61672621
2019-06-13T18:44:00Z,robo,29,41.867262621,-87.714020045
2019-06-13T23:00:00Z,robo,6,41.933409367,-87.662189403
2019-06-13T19:00:00Z,robo,66,41.779907312,-87.699510196
2019-06-13T15:53:00Z,robo,66,41.778248893,-87.688505701
2019-06-13T20:35:00Z,robo,49,41.685332125,-87.622042783
2019-06-13T05:00:00Z,robo,42,41.783257718,-87.601129129
2019-06-13T19:00:00Z,robo,49,41.719594238,-87.615295242
2019-06-13T14:00:00Z,robo,25,41.880421626,-87.751333872
2019-06-12T03:30:00Z,robo,23,41.890084853,-87.705121137
2019-06-06T19:15:00Z,robo,2,42.000342696,-87.697275781
2019-06-10T20:33:00Z,robo,6,41.951726031,-87.660148158
2019-06-11T01:00:00Z,robo,25,41.865799781,-87.751242557
2019-06-11T01:00:00Z,robo,25,41.865799781,-87.751242557
2019-06-12T14:00:00Z,robo,60,41.836967591,-87.659231142
2019-06-09T17:00:00Z,robo,73,41.718750968,-87.650281532
2019-06-14T03:00:00Z,robo,10,41.97970983,-87.81778985
2019-06-10T18:04:00Z,robo,71,41.746212557,-87.648770266
2019-06-12T13:00:00Z,robo,30,41.849868508,-87.711802114
2019-06-07T23:00:00Z,robo,3,41.96758651,-87.664195168
2019-06-14T07:00:00Z,robo,5,41.960791916,-87.688664983
2019-06-14T05:00:00Z,robo,22,41.923696296,-87.698643933
2019-06-14T05:45:00Z,robo,22,41.924305513,-87.699637394
2019-06-14T05:18:00Z,robo,31,41.859627103,-87.664892376
2019-06-14T07:30:00Z,robo,37,41.808682769,-87.630898966
2019-06-14T06:38:00Z,robo,28,41.880420133,-87.651331272
2019-06-14T06:54:00Z,robo,8,41.893646656,-87.631177143
2019-06-14T10:20:00Z,robo,7,41.925329638,-87.656453395
2019-06-14T06:44:00Z,robo,73,41.711714647,-87.642954141
2019-06-14T08:44:00Z,robo,62,41.793121443,-87.732255805
2019-06-14T08:30:00Z,robo,34,41.835408317,-87.635252431
2019-06-14T10:00:00Z,robo,25,41.877677517,-87.770074746
2019-06-14T11:30:00Z,robo,76,41.97855782,-87.836588785
2019-06-14T05:00:00Z,robo,27,41.873807522,-87.69445629
2019-06-14T09:45:00Z,robo,16,41.953584404,-87.73350404
2019-06-14T09:00:00Z,robo,61,41.7943345,-87.643384742
2019-06-14T13:10:00Z,robo,8,41.891404732,-87.628061509
2019-06-14T13:45:00Z,robo,25,41.909664252,-87.742728815
2019-06-14T13:30:00Z,robo,46,41.73901381,-87.568223286
2019-06-14T14:48:00Z,robo,71,41.751464464,-87.644063902
2019-06-14T05:00:00Z,robo,44,41.750354371,-87.599095474
2019-06-14T14:30:00Z,robo,48,41.722665092,-87.55908002
2019-06-14T15:30:00Z,robo,29,41.862844611,-87.716103816
2019-06-14T14:45:00Z,robo,21,41.934245847,-87.715893636
2019-06-14T17:00:00Z,robo,41,41.794774413,-87.583941873
2019-06-14T16:54:00Z,robo,32,41.882394062,-87.627844798
2019-06-14T17:25:00Z,robo,5,41.936622581,-87.683127158
2019-06-14T16:52:00Z,robo,25,41.886530554,-87.74438154
2019-06-14T13:55:00Z,robo,32,41.884013483,-87.627896757
2019-06-14T14:30:00Z,robo,43,41.773320568,-87.587465382
2019-06-14T17:00:00Z,robo,63,41.794660836,-87.690167492
2019-06-14T14:00:00Z,robo,5,41.93539271,-87.678218475
2019-06-14T15:04:00Z,robo,33,41.861335178,-87.625690175
2019-06-14T16:55:00Z,robo,8,41.901094978,-87.62767204
2019-06-14T12:30:00Z,robo,69,41.761605415,-87.605473167
2019-06-14T17:30:00Z,robo,32,41.876535157,-87.633685113
2019-06-14T16:56:00Z,robo,68,41.757097528,-87.642984742
2019-06-14T05:00:00Z,robo,35,41.835686337,-87.620644613
2019-06-14T16:55:00Z,robo,15,41.938583369,-87.765665167
2019-06-14T18:00:00Z,robo,8,41.892269288,-87.62808138
2019-06-14T17:00:00Z,robo,28,41.880927367,-87.679083567
2019-06-14T18:00:00Z,robo,32,41.882249994,-87.629410745
2019-06-14T19:00:00Z,robo,3,41.96619172,-87.657977197
2019-06-14T15:48:00Z,robo,8,41.897895128,-87.624096605
2019-06-14T16:46:00Z,robo,32,41.877753722,-87.624308341
2019-06-14T15:46:00Z,robo,51,41.722391165,-87.581472098
2019-06-14T18:15:00Z,robo,28,41.869519069,-87.639268848
2019-06-14T16:16:00Z,robo,30,41.844522135,-87.700146375
2019-06-14T18:50:00Z,robo,32,41.884497529,-87.625838595
2019-06-14T19:00:00Z,robo,25,41.909161273,-87.78403757
2019-06-14T19:37:00Z,robo,6,41.937227668,-87.644305471
2019-06-14T18:13:00Z,robo,8,41.891694878,-87.626155832
2019-06-14T19:50:00Z,robo,33,41.856195083,-87.623893129
2019-06-14T18:00:00Z,robo,56,41.807129833,-87.743139659
2019-06-14T19:41:00Z,robo,32,41.882394062,-87.627844798
2019-06-14T14:00:00Z,robo,32,41.881556538,-87.627758535
2019-06-14T20:32:00Z,robo,8,41.903996883,-87.643230238
2019-06-14T22:10:00Z,robo,23,41.909740492,-87.737301918
2019-06-14T20:38:00Z,robo,22,41.929743818,-87.684273777
2019-06-14T16:00:00Z,robo,3,41.965426344,-87.655227542
2019-06-14T22:20:00Z,robo,44,41.743770014,-87.617235524
2019-06-14T22:26:00Z,robo,31,41.85199252,-87.688888738
2019-06-14T19:00:00Z,robo,23,41.893990113,-87.702155577
2019-06-14T22:39:00Z,robo,8,41.888788581,-87.63105039
2019-06-14T12:00:00Z,robo,33,41.858704604,-87.62721689
2019-06-14T22:15:00Z,robo,28,41.881039896,-87.641167536
2019-06-15T00:03:00Z,robo,68,41.779632704,-87.652939215
2019-06-14T23:04:00Z,robo,44,41.750806777,-87.60032166
2019-06-14T21:50:00Z,robo,32,41.884493832,-87.627021129
2019-06-14T12:30:00Z,robo,32,41.88065447,-87.634168963
2019-06-14T17:00:00Z,robo,46,41.733244714,-87.547001979
2019-06-14T17:00:00Z,robo,45,41.737094305,-87.572998178
2019-06-15T00:30:00Z,robo,32,41.88249622,-87.624380767
2019-06-14T22:25:00Z,robo,32,41.884493832,-87.627021129
2019-06-15T00:00:00Z,robo,31,41.852274879,-87.66908723
2019-06-14T21:30:00Z,robo,32,41.88320956,-87.630156699
2019-06-14T19:57:00Z,robo,8,41.899734047,-87.624142375
2019-06-14T21:15:00Z,robo,41,41.800455673,-87.587407515
2019-06-14T20:00:00Z,robo,8,41.896729066,-87.624579657
2019-06-14T14:57:00Z,robo,11,41.981779633,-87.768367429
2019-06-14T22:29:00Z,robo,66,41.775873548,-87.703065743
2019-06-14T23:00:00Z,robo,31,41.851997246,-87.688752882
2019-06-14T18:50:00Z,robo,8,41.898767916,-87.624116333
2019-06-14T22:30:00Z,robo,8,41.892753031,-87.624193896
2019-06-14T22:22:00Z,robo,43,41.770943794,-87.571539139
2019-06-15T00:45:00Z,robo,43,41.763736434,-87.579314492
2019-06-14T19:00:00Z,robo,32,41.878638996,-87.627691486
2019-06-14T17:30:00Z,robo,32,41.884335468,-87.619164088
2019-06-14T23:30:00Z,robo,8,41.887951486,-87.63103385
2019-06-14T13:30:00Z,robo,44,41.743143101,-87.601365206
2019-06-15T01:27:00Z,robo,50,41.695982095,-87.596653142
2019-06-15T01:48:00Z,robo,8,41.903775756,-87.639324074
2019-06-15T01:52:00Z,robo,34,41.85283133,-87.633400262
2019-06-14T22:40:00Z,robo,28,41.882921837,-87.654396704
2019-06-15T00:22:00Z,robo,6,41.940652065,-87.649289422
2019-06-15T02:41:00Z,robo,28,41.878695228,-87.679378065
2019-06-14T22:20:00Z,robo,34,41.852837101,-87.632996441
2019-06-14T23:25:00Z,robo,42,41.774945985,-87.586321063
2019-06-15T01:00:00Z,robo,24,41.891185698,-87.647169423
2019-06-14T19:15:00Z,robo,24,41.912128742,-87.69704282
